x1,y1
1,20.026
1.3315,20
2,19.949
3,19.768
4,19.447
4.9316,19
5,18.961
6,18.215
6.0966,18
6.383,17
6.4816,16
6.5238,15
6.548,14
7,13
7,13
8,13
9,13
10,13
11,13
12,13
13,13
14,13
15,13
16,13
17,13
18,13
19,13
20,13
21,13
22,13
23,13
24,13
24,13
24.966,14
24.98,15
24.987,16
24.997,17
25,17.394
25.265,17
26,16.135
26.072,16
26.502,15
26.881,14
27,13.533
27.097,13
27.221,12
27.198,11
27.023,10
27,9.914
26.851,9
26.659,8
26.434,7
26.146,6
26,5.5851
25.868,5
25.597,4
25.229,3
25,2.5159
24.837,2
24.554,1
