x1,y1
31,11.427
30.608,11
30,10.22
29.77,10
29,9.2987
28.641,9
28,8.5054
27.259,8
27,7.8364
26,7.2987
25.381,7
25,6.8371
24,6.4855
23,6.1962
22.073,6
22,5.9869
21,5.8959
20,5.9002
19.079,6
19,6.0114
18,6.2903
17,6.7033
16.429,7
16,7.3073
15.17,8
15,8.1955
14.4,9
14,9.7201
13.872,10
13.57,11
13.444,12
14,13
15,13
16,13
17,13
18,13
19,13
20,13
21,13
21,13
21.314,14
21.313,15
21.312,16
21.311,17
21.31,18
21,19
21,19
20,19
19,19
18,19
17,19
16,19
15,19
14,19
13,19
12,19
11,19
10,19.658
9.9338,20
9.9325,21
10,21.499
10.095,22
10.414,23
10.805,24
11,24.401
11.351,25
11.989,26
12,26.013
12.858,27
13,27.137
13.912,28
14,28.069
15,28.825
15.228,29
16,29.367
17,29.959
17.071,30
18,30.286
19,30.555
20,30.807
20.859,31
