x1,y1
31,2.5695
30,2.1773
29.592,2
29,1.8498
28,1.6515
27,1.4863
26,1.3602
25,1.2774
24,1.2425
23,1.2589
22,1.3263
21,1.4424
20,1.6003
19,1.7963
18.173,2
18,2.0818
17,2.5724
16,2.9632
15.916,3
15,3.6515
14.481,4
14,4.4105
13.326,5
13,5.3512
12.443,6
12,6.5865
11.726,7
11.154,8
11,8.3243
10.748,9
10.463,10
10.286,11
10.29,12
11,13
12,13
13,13
14,13
15,13
16,13
17,13
18,13
19,13
20,13
20,13
20.869,14
20.869,15
20.869,16
20.869,17
20.869,18
20,19
20,19
19,19
18,19
17,19
16,19
15,19
14,19
13,19
12.81,20
12.883,21
13,21.531
13.132,22
13.593,23
14,23.677
14.228,24
15,24.835
15.176,25
16,25.58
16.704,26
17,26.132
18,26.482
19,26.721
20,26.842
21,26.849
22,26.751
23,26.563
24,26.304
24.965,26
25,25.987
26,25.542
27,25.058
27.102,25
28,24.439
28.634,24
29,23.728
29.903,23
30,22.917
30.813,22
31,21.82
