x1,y1
14.549,1
14,1.7191
13.767,2
13.068,3
13,3.1102
12.565,4
12.055,5
12,5.1243
11.726,6
11.44,7
11.19,8
11,8.9568
10.995,9
10.931,10
10.934,11
11,11.619
11.075,12
12,13
13,13
14,13
15,13
16,13
17,13
18,13
19,13
19,13
19,14
19,15
19,16
19,17
19,18
19.708,19
20,19.088
21,19.065
21.339,19
22,18.839
23,18.45
23.91,18
24,17.95
25,17.243
25.282,17
26,16.357
26.324,16
27,15.244
27.175,15
27.866,14
28,13.798
28.424,13
28.947,12
29,11.889
29.293,11
29.573,10
29.778,9
29.892,8
29.913,7
29.911,6
29.794,5
29.568,4
29.279,3
29,2.1914
28.896,2
28.391,1
