x1,y1
31,5.7235
30,5.1049
29.818,5
29,4.6128
28,4.1553
27.634,4
27,3.7828
26,3.4722
25,3.1882
24.219,3
24,2.9667
23,2.8612
22,2.8051
21,2.8037
20,2.8563
19,2.9549
18.684,3
18,3.1875
17,3.5334
16,3.903
15.772,4
15,4.4753
14.111,5
14,5.0939
13,5.9986
12.999,6
12.24,7
12,7.3606
11.667,8
11.208,9
11,9.5869
10.897,10
10.761,11
10.771,12
11,13
12,13
13,13
14,13
15,13
16,13
17,13
18,13
19,13
20,13
20,13
20.717,14
20.718,15
20.718,16
20.72,17
20.721,18
20,19
20,19
19,19
18,19
17,19
16,19
15,19
14,19
13,19
12,19
11,19.146
10.887,20
10.882,21
11,21.93
11.014,22
11.374,23
11.81,24
12,24.356
12.441,25
13,25.708
13.266,26
14,26.636
14.444,27
15,27.314
16,27.881
16.243,28
17,28.245
18,28.531
19,28.755
20,28.896
21,28.945
22,28.904
23,28.784
24,28.6
25,28.369
26,28.103
26.334,28
27,27.739
28,27.324
28.742,27
29,26.861
30,26.279
30.405,26
31,25.614
