x1,y1
31,12.723
30.519,12
30,11.158
29.861,11
29,10.073
28.922,10
28,9.1931
27.747,9
27,8.4827
26.243,8
26,7.8662
25,7.3813
24.111,7
24,6.9617
23,6.7002
22,6.5141
21,6.4179
20,6.4185
19,6.5292
18,6.7493
17.17,7
17,7.0909
16,7.7475
15.648,8
15,8.6727
14.737,9
14.102,10
14,10.22
13.778,11
13.591,12
14,13
15,13
16,13
17,13
18,13
19,13
20,13
21,13
22,13
23,13
24,13
24,13
24.497,14
24.49,15
24.485,16
24.481,17
24.477,18
24,19
24,19
23,19
22,19
21,19
20,19
19,19
18,19
17,19
16,19
15,19
14,19
13,19
12,19
11,19
10,19
9,19
8,19
7,19
7,19
6,18.904
5.7284,19
5.4245,20
5.3978,21
5.4969,22
5.678,23
5.924,24
6,24.235
6.2936,25
6.723,26
7,26.564
7.2459,27
7.8557,28
8,28.208
8.597,29
9,29.464
9.4835,30
10,30.511
10.473,31
