x1,y1
31,13.52
30.69,13
30.117,12
30,11.81
29.317,11
29,10.645
28.34,10
28,9.6939
27.134,9
27,8.9033
26,8.2734
25.494,8
25,7.7666
24,7.3748
23,7.063
22.675,7
22,6.8953
21,6.8461
20,6.8968
19.244,7
19,7.06
18,7.4483
17,7.9295
16.879,8
16,8.78
15.783,9
15.069,10
15,10.13
14.638,11
14.214,12
15,13
16,13
17,13
18,13
19,13
20,13
21,13
22,13
23,13
24,13
24,13
24.681,14
24.673,15
24.667,16
24.663,17
24.657,18
24,19
24,19
23,19
22,19
21,19
20,19
19,19
18,19
17,19
16,19
15,19
14,19
13,19
12,19
11,19
10,19
9,19
8,19
7,19
7,19
6,18.748
5.2825,19
5,19.825
4.9596,20
4.9533,21
5,21.522
5.0495,22
5.2421,23
5.5038,24
5.8246,25
6,25.444
6.2494,26
6.7468,27
7,27.447
7.3457,28
8,28.987
8.0093,29
8.8532,30
9,30.164
9.7425,31
