x1,y1
31,12.904
30.447,12
30,11.296
29.735,11
29,10.232
28.76,10
28,9.3358
27.558,9
27,8.6338
26,8.0054
25.99,8
25,7.5801
24,7.1809
23.46,7
23,6.8856
22,6.709
21,6.6089
20,6.5994
19,6.6965
18,6.9019
17.684,7
17,7.3438
16,7.9342
15.907,8
15,8.9233
14.936,9
14.357,10
14,10.907
13.974,11
13.857,12
14,13
15,13
16,13
17,13
18,13
19,13
20,13
21,13
22,13
22,13
22.695,14
22.691,15
22.687,16
22.684,17
22.681,18
22,19
22,19
21,19
20,19
19,19
18,19
17,19
16,19
15,19
14,19
13,19
12,19
11,19
10,19
9,19
8,19.376
7.8913,20
7.8759,21
7.9808,22
8,22.095
8.2423,23
8.5844,24
8.9747,25
9,25.051
9.5568,26
10,26.71
10.206,27
10.991,28
11,28.01
11.946,29
12,29.045
13,29.863
13.157,30
14,30.52
14.765,31
