x1,y1
16.85,1
16,1.2641
15,1.5885
14,1.9079
13.762,2
13,2.5494
12.301,3
12,3.2641
11.214,4
11,4.2301
10.364,5
10,5.4907
9.6896,6
9.1099,7
9,7.2248
8.7181,8
8.3996,9
8.1491,10
8.0148,11
8.0503,12
9,13
10,13
11,13
12,13
13,13
14,13
15,13
16,13
17,13
18,13
19,13
20,13
21,13
22,13
22,13
22.676,14
22.68,15
22.686,16
22.692,17
22.693,18
22,19
22,19
21,19
20,19
19,19
18,19
17,19
16,19
15,19
14,19
13,19
12,19
11,19
10.301,20
10.344,21
10.516,22
10.799,23
11,23.537
11.211,24
11.791,25
12,25.303
12.557,26
13,26.472
13.557,27
14,27.333
14.964,28
15,28.02
16,28.491
17,28.892
17.345,29
18,29.161
19,29.336
20,29.428
21,29.434
22,29.361
23,29.218
24,29.017
24.066,29
25,28.712
26,28.358
26.918,28
27,27.963
28,27.452
28.838,27
29,26.901
30,26.228
30.271,26
31,25.443
