x1,y1
26.257,31
26.587,30
26.958,29
27,28.857
27.188,28
27.361,27
27.482,26
27.559,25
27.611,24
27.606,23
27.532,22
27.397,21
27.211,20
27,19.094
26.97,19
26.595,18
26.169,17
26,16.665
25.562,16
25,15.242
24.766,15
24,14.31
23.564,14
23,13.666
22,13.214
21.279,13
21,12.937
20,12.897
19.632,13
19,14
19,15
19,16
19,17
19,18
19,19
19,19
18,19
17,19
16,19
15,19
14,19
13,19
12,19
11,19
10,19
9,19
8,19
7,19
6.2819,20
6.1658,21
6.1778,22
6.2631,23
6.398,24
6.5719,25
6.7806,26
7,26.887
7.0368,27
7.4036,28
7.7765,29
8,29.528
8.2414,30
8.6906,31
