x1,y1
31,13.241
30.813,13
30.166,12
30,11.764
29.281,11
29,10.71
28.231,10
28,9.7999
27,9.0509
26.921,9
26,8.4683
25.113,8
25,7.947
24,7.5691
23,7.2564
22,7.0225
21.82,7
21,6.9167
20,6.919
19.292,7
19,7.0466
18,7.3657
17,7.8331
16.72,8
16,8.6155
15.62,9
15,9.8828
14.934,10
14.558,11
14.379,12
15,13
16,13
17,13
18,13
19,13
20,13
20,13
20.718,14
20.719,15
20.718,16
20.717,17
20.714,18
20,19
20,19
19,19
18,19
17,19
16,19
15,19
14,19
13,19
12,19
11,19
10.634,20
10.636,21
10.797,22
11,22.756
11.086,23
11.561,24
12,24.823
12.112,25
12.863,26
13,26.152
13.801,27
14,27.171
14.947,28
15,28.037
16,28.716
16.389,29
17,29.271
18,29.759
18.448,30
19,30.178
20,30.433
21,30.655
22,30.849
22.923,31
