x1,y1
31,15.365
30.847,15
30.407,14
30,13.15
29.897,13
29.154,12
29,11.808
28.257,11
28,10.737
27.137,10
27,9.8954
26,9.225
25.617,9
25,8.6942
24,8.2433
23.34,8
23,7.9024
22,7.7002
21,7.5807
20,7.5665
19,7.6652
18,7.8713
17.598,8
17,8.3365
16,8.9803
15.977,9
15.189,10
15,10.315
14.754,11
14.581,12
15,13
16,13
17,13
18,13
19,13
20,13
21,13
22,13
23,13
23,13
23.099,14
23.096,15
23.093,16
23.092,17
23.091,18
23,19
23,19
22,19
21,19
20,19
19,19
18,19
17,19
16,19
15,19
14,19
13,19
12,19
11,19
10,19
9,19
8,19
7,19.778
6.9728,20
6.9854,21
7,21.129
7.1064,22
7.3266,23
7.6263,24
7.9991,25
8,25.002
8.5105,26
9,26.866
9.0843,27
9.7842,28
10,28.276
10.602,29
11,29.419
11.595,30
12,30.387
12.635,31
