x1,y1
26.655,31
27,30.409
27.212,30
27.658,29
28,28.149
28.046,28
28.273,27
28.409,26
28.448,25
28.415,24
28.285,23
28.06,22
28,21.806
27.681,21
27.248,20
27,19.498
26.684,19
26.031,18
26,17.955
25.153,17
25,16.831
24.05,16
24,15.959
23,15.327
22.332,15
22,14.859
21,14.594
20,14.536
19,15
19,16
19,17
19,18
19,19
19,19
18,19
17,19
16,19
15,19
14,19
13,19
12,19.989
11.995,20
11.893,21
11.914,22
12,22.868
12.016,23
12.213,24
12.465,25
12.775,26
13,26.589
13.176,27
13.661,28
14,28.612
14.236,29
14.909,30
15,30.119
15.632,31
