x1,y1
18.382,1
18,1.1766
17,1.5964
16.11,2
16,2.0771
15,2.7424
14.573,3
14,3.4956
13.392,4
13,4.3855
12.392,5
12,5.465
11.584,6
11,6.8415
10.904,7
10.418,8
10,8.9558
9.9846,9
9.7466,10
9.6049,11
9.6137,12
10,13
11,13
12,13
13,13
14,13
15,13
16,13
17,13
18,13
19,13
20,13
21,13
21,13
21.591,14
21.594,15
21.597,16
21.599,17
21.6,18
21,19
21,19
20,19
19,19
18,19
17,19
16,19
15,19
14.83,20
14.974,21
15,21.068
15.472,22
16,22.691
16.273,23
17,23.519
17.805,24
18,24.075
19,24.334
20,24.465
21,24.466
22,24.356
23,24.156
23.552,24
24,23.841
25,23.409
25.843,23
26,22.909
27,22.248
27.329,22
28,21.436
28.456,21
29,20.429
29.369,20
30,19.223
30.132,19
30.659,18
31,17.4
