x1,y1
31,15.661
30.727,15
30.281,14
30,13.432
29.711,13
29,12.013
28.989,12
28.094,11
28,10.903
27,10.001
26.999,10
26,9.3079
25.471,9
25,8.7519
24,8.335
23,8.0234
22.858,8
22,7.8821
21,7.8684
20,7.9725
19.864,8
19,8.3191
18,8.8189
17.695,9
17,9.6364
16.649,10
16,10.845
15.907,11
15.374,12
16,13
17,13
18,13
19,13
20,13
21,13
22,13
23,13
24,13
24,13
24.531,14
24.514,15
24.504,16
24.498,17
24.493,18
24,19
24,19
23,19
22,19
21,19
20,19
19,19
18,19
17,19
16,19
15,19
14,19
13,19
12,19
11,19
10,19
9,19
8,19
7,19
7,19
6,18.768
5.3118,19
5,19.915
4.9787,20
5,20.717
5.0065,21
5.1012,22
5.2736,23
5.5218,24
5.8443,25
6,25.378
6.2646,26
6.7472,27
7,27.446
7.3266,28
7.9736,29
8,29.036
8.7604,30
9,30.302
9.5116,31
