x1,y1
31,10.28
30.687,10
30,9.2914
29.636,9
29,8.5199
28.263,8
28,7.8303
27,7.2614
26.494,7
26,6.78
25,6.3848
24,6.0278
23.901,6
23,5.8038
22,5.6452
21,5.564
20,5.5757
19,5.6871
18,5.8906
17.618,6
17,6.267
16,6.8187
15.719,7
15,7.6481
14.664,8
14,8.9051
13.944,9
13.521,10
13.232,11
13.139,12
14,13
15,13
16,13
17,13
18,13
19,13
19,13
19.73,14
19.732,15
19.731,16
19.731,17
19.728,18
19,19
19,19
18,19
17,19
16,19
15,19
14,19
13,19
12,19.594
11.908,20
11.929,21
12,21.384
12.156,22
12.551,23
13,23.944
13.032,24
13.765,25
14,25.268
14.684,26
15,26.269
15.859,27
16,27.087
17,27.656
17.562,28
18,28.183
19,28.586
19.963,29
20,29.009
21,29.169
22,29.297
23,29.383
24,29.415
25,29.389
26,29.308
27,29.179
28,29.01
28.047,29
29,28.671
30,28.296
30.744,28
31,27.885
