x1,y1
31,5.4347
30,5.0845
29.765,5
29,4.8221
28,4.6617
27,4.5553
26,4.51
25,4.5349
24,4.628
23,4.7778
22,4.9731
21.899,5
21,5.3747
20,5.7825
19.51,6
19,6.3294
18,6.9355
17.898,7
17,7.77
16.723,8
16,8.8003
15.831,9
15.223,10
15,10.538
14.848,11
14.758,12
15,12.952
16,13
17,13
18,13
19,13
19,13
19,14
19,15
19,16
19,17
19,18
19,19
19,19
18,19
17,19
16,19
15.189,20
15.35,21
15.803,22
16,22.282
16.634,23
17,23.263
18,23.853
18.365,24
19,24.145
20,24.273
21,24.3
22,24.231
23,24.083
23.384,24
24,23.814
25,23.451
26,23.052
26.11,23
27,22.501
27.837,22
28,21.892
29,21.139
29.166,21
30,20.268
30.229,20
31,19.179
