x1,y1
1,18.738
2,18.75
3,18.702
4,18.511
5,18.19
5.3595,18
6,17.534
6.35,17
6.633,16
6.7351,15
6.7406,14
7,13
7,13
8,13
9,13
10,13
11,13
12,13
13,13
14,13
15,13
16,13
17,13
18,13
19,13
20,13
21,13
22,13
23,13
24,13
24,13
24.94,14
24.965,15
24.973,16
24.981,17
24.974,18
25,18.823
25.818,18
26,17.322
26.192,17
26.773,16
27,15.515
27.183,15
27.476,14
27.681,13
27.815,12
27.809,11
27.699,10
27.517,9
27.267,8
27,7.1782
26.967,7
26.757,6
26.485,5
26.111,4
26,3.7435
25.772,3
25.362,2
25,1.1779
24.956,1
