x1,y1
20.477,31
21,30.308
21.25,30
21.937,29
22,28.901
22.5,28
23,27.055
23.027,27
23.434,26
23.801,25
24,24.344
24.091,24
24.293,23
24.434,22
24.495,21
24.45,20
24.272,19
24,18.133
23.943,18
23.361,17
23,16.497
22.464,16
22,15.632
21,15.129
20.404,15
20,14.934
19,15
19,16
19,17
19,18
19,19
19,19
18,19
17,19
16,19
15,19
14,19
13,19
12,19
11,19
10,19
9,19
8,19
7,19
6,19
5,19
4.4604,20
4.358,21
4.3617,22
4.4257,23
4.5348,24
4.6859,25
4.8805,26
5,26.494
5.1391,27
5.4498,28
5.7967,29
6,29.508
6.2148,30
6.6009,31
