x1,y1
23.952,12
23,11.576
22,11.235
21,11.023
20,11.013
19,11.517
18.486,12
19,13
19,13
19,14
19,15
19,16
19,17
19,18
19,19
19,19
18,19
17,19
16,19
15,19
14.624,20
14.727,21
15,21.809
15.075,22
15.671,23
16,23.431
16.476,24
17,24.527
17.501,25
18,25.404
18.778,26
19,26.146
20,26.733
20.474,27
21,27.243
22,27.639
22.965,28
23,28.012
24,28.291
25,28.52
26,28.708
27,28.845
28,28.908
29,28.847
30,28.372
30.2,28
30.416,27
30.498,26
30.51,25
30.485,24
30.414,23
30.289,22
30.116,21
30,20.506
29.821,20
29.444,19
29.079,18
29,17.808
28.556,17
28.026,16
28,15.956
27.326,15
27,14.556
26.486,14
26,13.498
25.412,13
25,12.675
24,12.024
23.952,12
