x1,y1
31,6.7959
30.016,6
30,5.9868
29,5.3365
28.452,5
28,4.7516
27,4.2586
26.424,4
26,3.8318
25,3.488
24,3.1887
23.213,3
23,2.9564
22,2.817
21,2.7453
20,2.7512
19,2.8398
18.048,3
18,3.0101
17,3.3122
16,3.703
15.355,4
15,4.2077
14,4.8697
13.823,5
13,5.7693
12.782,6
12,6.9668
11.977,7
11.417,8
11,8.8908
10.959,9
10.689,10
10.517,11
10.473,12
11,13
12,13
13,13
14,13
15,13
16,13
17,13
18,13
19,13
20,13
21,13
22,13
22,13
22.686,14
22.689,15
22.689,16
22.687,17
22.68,18
22,19
22,19
21,19
20,19
19,19
18,19
17,19
16,19
15,19
14,19
13,19
12,19
11,19
10,19
9,19
8.0022,20
8,20.062
7.9806,21
8,21.214
8.1087,22
8.3661,23
8.6904,24
9,24.844
9.0769,25
9.6623,26
10,26.557
10.326,27
11,27.83
11.157,28
12,28.803
12.222,29
13,29.511
13.67,30
14,30.129
15,30.457
16,30.791
16.663,31
