x1,y1
15.472,1
15,1.1948
14,1.6164
13.124,2
13,2.0858
12,2.8494
11.819,3
11,3.7682
10.774,4
10,4.9142
9.9358,5
9.2932,6
9,6.5168
8.7686,7
8.3516,8
8.0099,9
8,9.0423
7.8197,10
7.7104,11
7.6965,12
8,13
9,13
10,13
11,13
12,13
13,13
14,13
15,13
16,13
17,13
18,13
19,13
20,13
21,13
22,13
23,13
24,13
24,13
24.643,14
24.638,15
24.633,16
24.629,17
24.627,18
24,19
24,19
23,19
22,19
21,19
20,19
19,19
18,19
17,19
16,19
15,19
14,19
13,19
12,19
11,19
10,19
9,19
8,19
7,19
6.8588,20
6.8645,21
6.951,22
7,22.298
7.1502,23
7.4599,24
7.834,25
8,25.385
8.3196,26
8.9031,27
9,27.144
9.6566,28
10,28.404
10.56,29
11,29.416
11.659,30
12,30.177
13,30.687
13.547,31
