x1,y1
27.746,31
28,30.407
28.199,30
28.629,29
29,28.105
29.04,28
29.385,27
29.683,26
29.932,25
30,24.671
30.126,24
30.271,23
30.365,22
30.405,21
30.382,20
30.29,19
30.126,18
30,17.469
29.868,17
29.505,16
29.062,15
29,14.879
28.47,14
28,13.308
27.753,13
27,12.111
26.882,12
26,11.212
25.647,11
25,10.622
24,10.259
23,10.107
22,10.2
21,10.409
20,10.74
19.437,11
19,11.305
18,11.88
17.847,12
18,13
19,13
20,13
21,13
22,13
23,13
24,13
24,13
24.625,14
24.58,15
24.55,16
24.533,17
24.522,18
24,19
24,19
23,19
22,19
21,19
20,19
19,19
18,19
17,19
16,19
15,19
14,19
13,19
12,19
11,19
10,19
9,19
8,19
7,19
7,19
6.002,18
6,17.951
5.5755,17
5.0261,16
5,15.972
4,15.485
3,15.109
2,15.105
1,15.35
