x1,y1
24.41,1
24,1.0526
23,1.2227
22,1.4284
21,1.6708
20,1.9553
19.875,2
19,2.4095
18,2.8165
17.584,3
17,3.3988
16.011,4
16,4.009
15,4.8102
14.756,5
14,5.7314
13.728,6
13,6.8596
12.89,7
12.269,8
12,8.5116
11.788,9
11.467,10
11.261,11
11.247,12
12,13
13,13
14,13
15,13
16,13
17,13
18,13
19,13
20,13
20,13
20.389,14
20.392,15
20.394,16
20.396,17
20.399,18
20,19
20,19
19,19
18,19
17,19
16,19
15.772,20
15.999,21
16,21.002
16.66,22
17,22.323
17.871,23
18,23.062
19,23.389
20,23.547
21,23.548
22,23.418
23,23.187
23.583,23
24,22.838
25,22.366
25.666,22
26,21.79
27,21.08
27.093,21
28,20.154
28.144,20
29,19.018
29.014,19
29.712,18
30,17.588
30.283,17
30.716,16
31,15.408
