x1,y1
8.6275,1
8,1.7725
7.8101,2
7.0335,3
7,3.0492
6.4131,4
6,4.711
5.8466,5
5.3927,6
5,6.9404
4.9778,7
4.6848,8
4.454,9
4.2922,10
4.2062,11
4.2142,12
4.444,13
5,13.545
6,13.803
7,13
7,13
8,13
9,13
10,13
11,13
12,13
13,13
14,13
15,13
16,13
17,13
18,13
19,13
20,13
21,13
22,13
23,13
24,13
24,13
24.94,14
24.94,15
24.94,16
24.94,17
24.94,18
24,19
24,19
23,19
22,19
21,19
20,19
19,19
18,19
17,19
16,19
15,19
14,19
13.684,20
13.992,21
14,21.023
14.536,22
15,22.813
15.128,23
16,23.934
16.068,24
17,24.6
17.687,25
18,25.114
19,25.395
20,25.577
21,25.647
22,25.6
23,25.44
24,25.187
24.535,25
25,24.822
26,24.335
26.593,24
27,23.75
28,23.036
28.045,23
29,22.149
29.149,22
30,21.081
30.056,21
30.711,20
31,19.596
