x1,y1
27.92,31
28,30.81
28.384,30
28.826,29
29,28.58
29.22,28
29.566,27
29.865,26
30,25.465
30.108,25
30.296,24
30.441,23
30.538,22
30.579,21
30.556,20
30.463,19
30.298,18
30.059,17
30,16.809
29.702,16
29.255,15
29,14.513
28.685,14
28,13
28,13
27.128,12
27,11.864
26.009,11
26,10.993
25,10.463
24,10.134
23,10.038
22,10.18
21,10.358
20,10.653
19.16,11
19,11.096
18,11.705
17.597,12
18,13
19,13
20,13
21,13
22,13
23,13
24,13
24,13
24.781,14
24.746,15
24.721,16
24.705,17
24.695,18
24,19
24,19
23,19
22,19
21,19
20,19
19,19
18,19
17,19
16,19
15,19
14,19
13,19
12,19
11,19
10,19
9,19
8,19
7,19
7,19
6.0723,18
6,17.002
5.9968,17
5.0162,16
5,15.985
4,15.583
3,15.268
2,15.275
1,15.572
