x1,y1
31,14.004
30.997,14
30.428,13
30,12.276
29.771,12
29,11.115
28.888,11
28,10.157
27.808,10
27,9.4043
26.391,9
26,8.7727
25,8.2652
24.402,8
24,7.8513
23,7.5619
22,7.3473
21,7.2314
20,7.2382
19,7.3773
18,7.6571
17.146,8
17,8.0928
16,8.8827
15.874,9
15.138,10
15,10.303
14.74,11
14.57,12
15,13
16,13
17,13
18,13
19,13
20,13
21,13
21,13
21.595,14
21.592,15
21.591,16
21.589,17
21.587,18
21,19
21,19
20,19
19,19
18,19
17,19
16,19
15,19
14,19
13,19
12,19
11,19
10,19
9.6303,20
9.6218,21
9.7629,22
9.9997,23
10,23.001
10.439,24
10.922,25
11,25.129
11.606,26
12,26.506
12.416,27
13,27.587
13.421,28
14,28.48
14.601,29
15,29.239
16,29.905
16.135,30
17,30.374
18,30.77
18.515,31
