x1,y1
31,13.655
30.616,13
30.061,12
30,11.902
29.228,11
29,10.748
28.228,10
28,9.7957
27,9.0118
26.982,9
26,8.4139
25.249,8
25,7.8854
24,7.492
23,7.1585
22.32,7
22,6.9435
21,6.8501
20,6.8367
19,6.9111
18.458,7
18,7.1451
17,7.6067
16.236,8
16,8.1968
15.151,9
15,9.2003
14.547,10
14.065,11
14,11.22
13.891,12
14,13
15,13
16,13
17,13
18,13
19,13
20,13
21,13
22,13
23,13
23,13
23.756,14
23.754,15
23.75,16
23.746,17
23.742,18
23,19
23,19
22,19
21,19
20,19
19,19
18,19
17,19
16,19
15,19
14,19
13,19
12,19
11,19
10,19
9,19
8,19
7,19
6.0457,20
6.0371,21
6.1571,22
6.3662,23
6.6448,24
6.9857,25
7,25.033
7.4704,26
7.9901,27
8,27.016
8.6682,28
9,28.45
9.4355,29
10,29.61
10.373,30
11,30.598
11.409,31
