x1,y1
31,6.6887
30.867,6
30.556,5
30.136,4
30,3.7421
29.394,3
29,2.5479
28.184,2
28,1.8868
27,1.6305
26,1.6638
25,1.8909
24.668,2
24,2.2549
23,2.7198
22.485,3
22,3.2959
21.01,4
21,4.0081
20,4.9407
19.946,5
19.156,6
19,6.2421
18.581,7
18.144,8
18,8.4454
17.854,9
17.703,10
17.688,11
17.85,12
18,12.228
19,13
19,13
20,13.497
20.724,14
21,14.102
22,14.477
22.982,15
23,15.006
24,15.128
25,15.077
25.316,15
26,14.709
27,14.111
27.139,14
28,13.218
28.197,13
29,12.061
29.041,12
29.651,11
30,10.432
30.194,10
30.564,9
30.879,8
31,7.3275
