x1,y1
15.587,1
15,1.3447
14,1.8296
13.691,2
13,2.5881
12.466,3
12,3.4682
11.484,4
11,4.5546
10.641,5
10,5.8843
9.9261,6
9.4005,7
9,7.8112
8.9252,8
8.6208,9
8.3818,10
8.2439,11
8.2657,12
9,13
10,13
11,13
12,13
13,13
14,13
15,13
16,13
17,13
18,13
19,13
20,13
21,13
22,13
22,13
22.56,14
22.563,15
22.564,16
22.566,17
22.567,18
22,19
22,19
21,19
20,19
19,19
18,19
17,19
16,19
15,19
14,19
13.526,20
13.642,21
13.934,22
14,22.14
14.513,23
15,23.61
15.357,24
16,24.491
16.741,25
17,25.119
18,25.474
19,25.724
20,25.849
21,25.85
22,25.741
23,25.541
24,25.272
24.82,25
25,24.926
26,24.438
26.839,24
27,23.901
28,23.21
28.267,23
29,22.36
29.384,22
30,21.377
30.285,21
31,20.007
