x1,y1
31,11.211
30.798,11
30.014,10
30,9.9831
29,9.0767
28.907,9
28,8.3043
27.551,8
27,7.6565
26,7.1032
25.786,7
25,6.6681
24,6.3077
23,6.0086
22.959,6
22,5.832
21,5.7392
20,5.7434
19,5.8542
18.315,6
18,6.0911
17,6.5148
16.08,7
16,7.0586
15,7.9195
14.92,8
14.172,9
14,9.3209
13.692,10
13.376,11
13.241,12
14,13
15,13
16,13
17,13
18,13
19,13
20,13
21,13
21,13
21.592,14
21.591,15
21.591,16
21.59,17
21.588,18
21,19
21,19
20,19
19,19
18,19
17,19
16,19
15,19
14,19
13,19
12,19
11,19
10,19
9.6422,20
9.6335,21
9.7734,22
10,22.962
10.012,23
10.452,24
10.931,25
11,25.115
11.617,26
12,26.497
12.425,27
13,27.576
13.438,28
14,28.456
14.661,29
15,29.182
16,29.753
16.388,30
17,30.218
18,30.521
19,30.816
19.679,31
