x1,y1
26.578,31
27,30.29
27.154,30
27.598,29
28,28.001
28,28
28.232,27
28.371,26
28.412,25
28.376,24
28.24,23
28.011,22
28,21.966
27.614,21
27.181,20
27,19.638
26.594,19
26,18.094
25.92,18
25.038,17
25,16.958
24,16.102
23.848,16
23,15.474
22.026,15
22,14.989
21,14.74
20,14.689
19.045,15
19,16
19,17
19,18
19,19
19,19
18,19
17,19
16,19
15,19
14,19
13,19
12.31,20
12.183,21
12.208,22
12.323,23
12.504,24
12.747,25
13,25.808
13.069,26
13.486,27
13.97,28
14,28.054
14.568,29
15,29.641
15.266,30
16,30.929
16.049,31
