x1,y1
29.41,2
29,1.4081
28,1.0947
27,1.0875
26,1.2035
25,1.3958
24,1.6371
23,1.9215
22.762,2
22,2.228
21,2.5663
20,2.9745
19.947,3
19,3.5102
18.143,4
18,4.0951
17,4.7985
16.739,5
16,5.6456
15.619,6
15,6.6507
14.691,7
14,7.903
13.932,8
13.378,9
13,9.861
12.945,10
12.712,11
12.66,12
13,13
14,13
15,13
16,13
17,13
18,13
19,13
19,13
19,14
19,15
19,16
19,17
19,18
19,19
19,19
18,19
17.954,20
18,20.073
18.948,21
19,21.024
20,21.267
21,21.268
22,21.113
22.403,21
23,20.787
24,20.326
24.581,20
25,19.721
25.931,19
26,18.939
26.885,18
27,17.868
27.59,17
28,16.357
28.188,16
28.663,15
29,14.267
29.091,14
29.392,13
29.67,12
29.923,11
30,10.623
30.083,10
30.166,9
30.2,8
30.198,7
30.168,6
30.102,5
30,4.0797
29.987,4
29.756,3
29.41,2
