x1,y1
22.682,11
22,10.808
21,10.647
20,10.65
19,10.899
18.79,11
18,11.859
17.914,12
18,13
19,13
19,13
19,14
19,15
19,16
19,17
19,18
19,19
19,19
18,19
17,19
16,19
15,19
14,19
13.049,20
13.12,21
13.409,22
13.838,23
14,23.273
14.479,24
15,24.661
15.291,25
16,25.706
16.311,26
17,26.56
17.56,27
18,27.292
19,27.909
19.154,28
20,28.414
21,28.873
21.294,29
22,29.245
23,29.528
24,29.766
25,29.975
25.141,30
26,30.152
27,30.27
28,30.295
29,30.152
29.207,30
29.843,29
30,28.465
30.085,28
30.204,27
30.271,26
30.302,25
30.316,24
30.29,23
30.209,22
30.079,21
30,20.542
29.852,20
29.545,19
29.221,18
29,17.37
28.827,17
28.322,16
28,15.404
27.733,15
27.032,14
27,13.959
26.066,13
26,12.938
25,12.163
24.748,12
24,11.58
23,11.111
22.682,11
