x1,y1
31,5.3615
30.447,5
30,4.6895
29,4.1038
28.805,4
28,3.6231
27,3.1771
26.563,3
26,2.8119
25,2.5101
24,2.2382
23,2.0118
22.923,2
22,1.9248
21,1.8885
20,1.8994
19,1.956
18.549,2
18,2.113
17,2.4019
16,2.7488
15.32,3
15,3.1683
14,3.7707
13.646,4
13,4.5306
12.455,5
12,5.4932
11.585,6
11,6.8158
10.891,7
10.396,8
10,8.9353
9.9795,9
9.7572,10
9.626,11
9.626,12
10,13
11,13
12,13
13,13
14,13
15,13
16,13
17,13
18,13
19,13
20,13
21,13
22,13
22,13
22.217,14
22.217,15
22.214,16
22.211,17
22.211,18
22,19
22,19
21,19
20,19
19,19
18,19
17,19
16,19
15,19
14,19
13,19
12,19
11,19
10,19
9.0074,20
9,20.357
8.9924,21
9,21.08
9.1341,22
9.4088,23
9.7591,24
10,24.594
10.217,25
10.843,26
11,26.219
11.66,27
12,27.337
12.713,28
13,28.217
14,28.957
14.066,29
15,29.41
16,29.907
16.217,30
17,30.15
18,30.312
19,30.438
20,30.52
21,30.551
22,30.529
23,30.458
24,30.343
25,30.19
26,30.005
26.021,30
27,29.622
28,29.23
28.558,29
29,28.782
30,28.254
30.412,28
31,27.654
