x1,y1
26.036,31
27,30.59
27.727,30
28,29.751
28.553,29
29,28.337
29.161,28
29.559,27
29.861,26
29.991,25
29.865,24
29.555,23
29.193,22
29,21.558
28.682,21
28.07,20
28,19.897
27.25,19
27,18.71
26.215,18
26,17.819
25,17.19
24.579,17
24,16.819
23,16.704
22,16.787
21,16.982
20.948,17
20,17.553
19.315,18
19,19
19,19
18,19
17,19.778
16.879,20
16.754,21
16.791,22
16.94,23
17,23.239
17.222,24
17.597,25
18,25.833
18.092,26
18.735,27
19,27.355
19.553,28
20,28.466
20.611,29
21,29.312
22,29.982
22.032,30
23,30.477
24,30.863
24.613,31
