x1,y1
24.568,31
25,30.264
25.165,30
25.689,29
26,28.374
26.165,28
26.555,27
26.922,26
27,25.757
27.2,25
27.415,24
27.585,23
27.7,22
27.747,21
27.712,20
27.586,19
27.363,18
27.051,17
27,16.87
26.556,16
26,15.05
25.962,15
25.1,14
25,13.896
24,13.078
23.875,13
23,12.525
22,12.101
21.582,12
21,11.887
20,11.905
19.585,12
20,13
20,13
20.795,14
20.733,15
20.685,16
20.653,17
20.636,18
20,19
20,19
19,19
18,19
17,19
16,19
15,19
14,19
13,19
12,19
11,19
10,19
9,19
8,19
7,19
6,19
5,19
4,19
3,19
2,19.597
1.882,20
1.8098,21
1.8158,22
1.8681,23
1.9559,24
2,24.359
2.1036,25
2.3036,26
2.5377,27
2.8052,28
3,28.644
3.1125,29
3.4735,30
3.7895,31
