x1,y1
20.802,1
20,1.2778
19,1.6456
18.156,2
18,2.0854
17,2.6204
16.269,3
16,3.2038
15,3.9219
14.894,4
14,4.7885
13.763,5
13,5.8077
12.828,6
12.068,7
12,7.1081
11.516,8
11.037,9
11,9.105
10.755,10
10.59,11
10.586,12
11,13
12,13
13,13
14,13
15,13
16,13
17,13
18,13
19,13
20,13
20,13
20.717,14
20.721,15
20.723,16
20.725,17
20.727,18
20,19
20,19
19,19
18,19
17,19
16,19
15.838,20
16,20.779
16.065,21
16.764,22
17,22.209
18,22.936
18.123,23
19,23.264
20,23.414
21,23.415
22,23.294
23,23.077
23.244,23
24,22.704
25,22.247
25.453,22
26,21.65
26.928,21
27,20.942
28,20.007
28.006,20
28.832,19
29,18.782
29.519,18
30,17.249
30.111,17
30.499,16
30.86,15
31,14.623
