x1,y1
1,17.631
2,17.666
3,17.623
4,17.406
5,17.01
5.0132,17
5.9048,16
6,15.814
6.0663,15
6.0881,14
7,13
7,13
8,13
9,13
10,13
11,13
12,13
13,13
14,13
15,13
16,13
17,13
18,13
19,13
20,13
21,13
22,13
23,13
24,13
24,13
24.614,14
24.659,15
24.709,16
24.77,17
24.835,18
24,19
24,19
23,19
22,19
21,19
20,19
19.606,20
20,20.159
21,20.425
22,20.479
23,20.311
24,20.161
24.423,20
25,19.793
26,19.098
26.097,19
26.997,18
27,17.997
27.632,17
28,16.338
28.142,16
28.513,15
28.811,14
29,13.065
29.011,13
29.112,12
29.14,11
29.097,10
29,9.0431
28.995,9
28.823,8
28.602,7
28.346,6
28.065,5
28,4.801
27.7,4
27.277,3
27,2.4038
26.801,2
26.34,1
