x1,y1
31,11.099
30.918,11
30.183,10
30,9.7683
29.193,9
29,8.8311
28,8.0063
27.991,8
27,7.4043
26.315,7
26,6.8479
25,6.4192
24,6.0137
23.955,6
23,5.7811
22,5.6161
21,5.5278
20,5.519
19,5.5918
18,5.749
17,5.9764
16.929,6
16,6.5083
15.105,7
15,7.088
14.013,8
14,8.0159
13.367,9
13,9.6326
12.862,10
12.62,11
12.504,12
13,13
14,13
15,13
16,13
17,13
18,13
19,13
20,13
21,13
22,13
23,13
24,13
24,13
24.485,14
24.481,15
24.477,16
24.473,17
24.468,18
24,19
24,19
23,19
22,19
21,19
20,19
19,19
18,19
17,19
16,19
15,19
14,19
13,19
12,19
11,19
10,19
9,19
8,19
7,19
7,19
6,18.92
5.7837,19
5.4903,20
5.4565,21
5.5503,22
5.7268,23
5.963,24
6,24.118
6.3464,25
6.7717,26
7,26.472
7.303,27
7.9119,28
8,28.127
8.6669,29
9,29.385
9.5495,30
10,30.392
10.645,31
