x1,y1
16.635,1
16,1.4171
15.106,2
15,2.0757
14,2.7971
13.745,3
13,3.6991
12.692,4
12,4.7535
11.788,5
11.022,6
11,6.0333
10.436,7
10,7.8303
9.9214,8
9.5704,9
9.3033,10
9.1418,11
9.1395,12
10,13
11,13
12,13
13,13
14,13
15,13
16,13
17,13
18,13
19,13
20,13
21,13
21,13
21.698,14
21.704,15
21.707,16
21.709,17
21.71,18
21,19
21,19
20,19
19,19
18,19
17,19
16,19
15.15,20
15.368,21
15.866,22
16,22.166
16.807,23
17,23.127
18,23.653
18.943,24
19,24.013
20,24.12
21,24.11
22,24.002
22.011,24
23,23.738
24,23.399
25,23.007
25.015,23
26,22.416
26.654,22
27,21.744
27.906,21
28,20.914
28.823,20
29,19.788
29.583,19
30,18.4
30.202,18
30.64,17
31,16.078
