x1,y1
16.273,1
16,1.0918
15,1.4654
14,1.8718
13.716,2
13,2.4871
12.293,3
12,3.246
11.152,4
11,4.1656
10.303,5
10,5.4115
9.6248,6
9.0399,7
9,7.0851
8.6372,8
8.2988,9
8.0506,10
8,10.361
7.9314,11
7.9049,12
8,13
9,13
10,13
11,13
12,13
13,13
14,13
15,13
16,13
17,13
18,13
19,13
20,13
21,13
22,13
23,13
24,13
25,13
25,13
25,14
25,15
25,16
25,17
25,18
25,19
25,19
24,19
23,19
22,19
21,19
20,19
19,19
18,19
17,19
16,19
15,19
14,19
13,19
12,19
11,19
10,19
9,19
8,19
7,19
6,19.269
5.811,20
5.7907,21
5.869,22
6,22.857
6.0278,23
6.3149,24
6.6691,25
7,25.841
7.0754,26
7.6375,27
8,27.601
8.2752,28
9,28.956
9.0366,29
9.9737,30
10,30.017
11,30.628
11.492,31
