x1,y1
23.112,1
23,1.0448
22,1.5287
21.166,2
21,2.1096
20,2.8448
19.814,3
19,3.7672
18.784,4
18,4.9598
17.972,5
17.366,6
17,6.7227
16.881,7
16.538,8
16.285,9
16.138,10
16.123,11
16.302,12
17,13
18,13
19,13
19,13
19,14
20,14.989
20.025,15
21,15.225
22,15.357
23,15.291
24,15.021
24.044,15
25,14.433
25.56,14
26,13.631
26.577,13
27,12.516
27.352,12
28,11.009
28.005,11
28.455,10
28.861,9
29,8.5337
29.11,8
29.249,7
29.146,6
29,5.3716
28.872,5
28.439,4
28,3.0924
27.938,3
27.18,2
27,1.7879
26,1.0549
25.859,1
