x1,y1
31,16.744
30.742,16
30.353,15
30,14.171
29.892,14
29.204,13
29,12.727
28.39,12
28,11.573
27.381,11
27,10.683
26.076,10
26,9.9511
25,9.4173
24.148,9
24,8.9409
23,8.6367
22,8.4056
21,8.2741
20,8.2758
19,8.4318
18,8.7599
17.492,9
17,9.3933
16.368,10
16,10.587
15.793,11
15.57,12
16,13
17,13
18,13
19,13
20,13
20,13
20.869,14
20.869,15
20.869,16
20.869,17
20.869,18
20,19
20,19
19,19
18,19
17,19
16,19
15,19
14,19
13,19
12,19
11,19
10.256,20
10.257,21
10.437,22
10.727,23
11,23.712
11.136,24
11.714,25
12,25.423
12.436,26
13,26.65
13.322,27
14,27.619
14.421,28
15,28.437
15.714,29
16,29.166
17,29.712
17.485,30
18,30.248
19,30.658
19.887,31
