x1,y1
23.223,31
23.65,30
24,29.221
24.083,29
24.377,28
24.631,27
24.836,26
25,25.003
25,25
25.087,24
25.12,23
25.092,22
25.007,21
25,20.953
24.818,20
24.549,19
24.189,18
24,17.609
23.586,17
23,16.3
22.633,16
22,15.584
21,15.132
20.235,15
20,14.973
19.858,15
19,16
19,17
19,18
19,19
19,19
18,19
17,19
16,19
15,19
14,19
13,19
12,19
11,19
10,19
9,19
8,19.706
7.8895,20
7.7942,21
7.8063,22
7.8828,23
8,23.908
8.0144,24
8.2242,25
8.4749,26
8.7721,27
9,27.644
9.14,28
9.5708,29
10,29.877
10.066,30
10.558,31
