x1,y1
31,4.0537
30.841,4
30,3.7869
29,3.5433
28,3.365
27,3.2424
26,3.1905
25,3.2256
24,3.3439
23,3.5238
22,3.7416
21,3.9867
20.958,4
20,4.4376
19,4.8605
18.703,5
18,5.4745
17.135,6
17,6.1125
16,6.9306
15.916,7
15,7.976
14.979,8
14.329,9
14,9.6292
13.841,10
13.578,11
13.522,12
14,13
15,13
16,13
17,13
18,13
19,13
19,13
19,14
19,15
19,16
19,17
19,18
19,19
19,19
18,19
17,19
16,19
15,19.459
14.969,20
15,20.239
15.151,21
15.615,22
16,22.566
16.36,23
17,23.511
17.788,24
18,24.085
19,24.362
20,24.506
21,24.514
22,24.407
23,24.208
23.775,24
24,23.925
25,23.508
26,23.046
26.083,23
27,22.434
27.631,22
28,21.728
28.877,21
29,20.892
29.921,20
30,19.922
30.664,19
31,18.605
