x1,y1
31,4.4845
30,4.2095
29.308,4
29,3.9386
28,3.8147
27,3.7448
26,3.7296
25,3.7733
24,3.8724
23.15,4
23,4.0368
22,4.3505
21,4.6728
20.023,5
20,5.0125
19,5.5997
18.254,6
18,6.1908
17,6.9116
16.878,7
16,7.8385
15.834,8
15.041,9
15,9.0698
14.544,10
14.2,11
14.107,12
15,13
16,13
17,13
18,13
19,13
19,13
19,14
19,15
19,16
19,17
19,18
19,19
19,19
18,19
17,19
16,19
15.342,20
15.53,21
15.966,22
16,22.049
16.84,23
17,23.119
18,23.69
18.811,24
19,24.044
20,24.165
21,24.173
22,24.08
22.447,24
23,23.869
24,23.545
25,23.166
25.368,23
26,22.669
27,22.092
27.135,22
28,21.361
28.438,21
29,20.51
29.527,20
30,19.533
30.39,19
31,18.254
