x1,y1
20.959,1
20,1.2112
19,1.4589
18,1.7257
17.103,2
17,2.0597
16,2.6385
15.228,3
15,3.1719
14,3.9218
13.899,4
13,4.8467
12.841,5
12,5.9689
11.975,6
11.334,7
11,7.571
10.793,8
10.4,9
10.081,10
10,10.431
9.9239,11
9.9264,12
10,12.383
11,13
12,13
13,13
14,13
15,13
16,13
17,13
18,13
19,13
20,13
21,13
21,13
21.317,14
21.318,15
21.318,16
21.319,17
21.319,18
21,19
21,19
20,19
19,19
18,19
17,19
16,19
15,19
14,19
13.331,20
13.447,21
13.75,22
14,22.56
14.236,23
14.974,24
15,24.027
16,24.887
16.154,25
17,25.449
18,25.87
18.453,26
19,26.118
20,26.232
21,26.238
22,26.147
22.84,26
23,25.967
24,25.673
25,25.317
25.756,25
26,24.884
27,24.337
27.545,24
28,23.694
28.918,23
29,22.932
30,22.036
30.03,22
30.813,21
31,20.793
