x1,y1
31,10.463
30.602,10
30,9.2439
29.738,9
29,8.3795
28.531,8
28,7.6229
27.051,7
27,6.9716
26,6.5065
25,6.048
24.875,6
24,5.7403
23,5.4898
22,5.2986
21,5.1884
20,5.1766
19,5.2782
18,5.4961
17,5.8087
16.51,6
16,6.2996
15,6.9437
14.924,7
14,7.938
13.947,8
13.305,9
13,9.6246
12.861,10
12.62,11
12.508,12
13,13
14,13
15,13
16,13
17,13
18,13
19,13
20,13
21,13
22,13
23,13
23,13
23.672,14
23.67,15
23.669,16
23.668,17
23.663,18
23,19
23,19
22,19
21,19
20,19
19,19
18,19
17,19
16,19
15,19
14,19
13,19
12,19
11,19
10,19
9,19
8,19
7,19
6.5631,20
6.5335,21
6.6338,22
6.8189,23
7,23.72
7.0933,24
7.5064,25
7.9418,26
8,26.11
8.5541,27
9,27.68
9.2381,28
10,28.98
10.017,29
10.989,30
11,30.009
12,30.666
12.414,31
