x1,y1
31,10.65
30.398,10
30,9.5295
29.414,9
29,8.6463
28.175,8
28,7.8732
27,7.2531
26.547,7
26,6.728
25,6.2924
24.226,6
24,5.9256
23,5.6721
22,5.4883
21,5.3892
20,5.3905
19,5.5034
18,5.7294
17.165,6
17,6.0734
16,6.647
15.465,7
15,7.4197
14.436,8
14,8.5927
13.746,9
13.266,10
13,10.84
12.963,11
12.872,12
13,13
14,13
15,13
16,13
17,13
18,13
19,13
20,13
21,13
21,13
21.827,14
21.827,15
21.827,16
21.827,17
21.827,18
21,19
21,19
20,19
19,19
18,19
17,19
16,19
15,19
14,19
13,19
12,19
11,19
10,19
9,19.599
8.9306,20
8.9214,21
9,21.674
9.0538,22
9.346,23
9.7089,24
10,24.683
10.169,25
10.781,26
11,26.314
11.537,27
12,27.518
12.459,28
13,28.497
13.558,29
14,29.278
14.995,30
15,30.003
16,30.364
17,30.724
17.765,31
