x1,y1
17.194,1
17,1.1273
16,1.7203
15.587,2
15,2.403
14.18,3
14,3.162
13.091,4
13,4.0945
12.178,5
12,5.2187
11.419,6
11,6.6287
10.776,7
10.279,8
10,8.6635
9.8772,9
9.6209,10
9.469,11
9.4644,12
10,13
11,13
12,13
13,13
14,13
15,13
16,13
17,13
18,13
19,13
20,13
21,13
21,13
21.587,14
21.591,15
21.595,16
21.597,17
21.601,18
21,19
21,19
20,19
19,19
18,19
17,19
16,19
15.461,20
15.669,21
16,21.671
16.202,22
17,22.771
17.281,23
18,23.345
19,23.684
20,23.842
21,23.831
22,23.688
23,23.446
24,23.134
24.333,23
25,22.671
26,22.123
26.19,22
27,21.397
27.477,21
28,20.514
28.464,20
29,19.35
29.258,19
29.937,18
30,17.896
30.381,17
30.756,16
31,15.246
