x1,y1
31,13.159
30.849,13
30.043,12
30,11.949
29,11.07
28.912,11
28,10.321
27.523,10
27,9.6793
26,9.1283
25.734,9
25,8.7047
24,8.3515
23,8.0494
22.771,8
22,7.8837
21,7.8119
20,7.8323
19,7.9484
18.766,8
18,8.2969
17,8.855
16.796,9
16,9.8821
15.917,10
15.479,11
15.316,12
16,13
17,13
18,13
19,13
19,13
19,14
19,15
19,16
19,17
19,18
19,19
19,19
18,19
17,19
16,19
15,19.084
14.768,20
14.859,21
15,21.427
15.239,22
15.847,23
16,23.18
16.743,24
17,24.214
17.913,25
18,25.056
19,25.671
19.504,26
20,26.225
21,26.641
21.846,27
22,27.042
23,27.243
24,27.398
25,27.495
26,27.523
27,27.483
28,27.382
29,27.222
29.95,27
30,26.982
31,26.63
