x1,y1
31,18.254
30.896,18
30.54,17
30.169,16
30,15.6
29.626,15
29.005,14
29,13.992
28.205,13
28,12.757
27.254,12
27,11.758
26.049,11
26,10.964
25,10.36
24.316,10
24,9.8541
23,9.4935
22,9.2195
21,9.0595
20,9.0554
19,9.2561
18,9.7121
17.557,10
17,10.616
16.722,11
16.368,12
17,13
18,13
19,13
19,13
19.656,14
19.648,15
19.643,16
19.642,17
19.64,18
19,19
19,19
18,19
17,19
16,19
15,19
14,19
13,19
12.216,20
12.251,21
12.492,22
12.858,23
13,23.278
13.434,24
14,24.796
14.16,25
15,25.877
15.122,26
16,26.711
16.347,27
17,27.425
17.835,28
18,28.09
19,28.592
19.746,29
20,29.094
21,29.4
22,29.69
23,29.998
23.006,30
24,30.19
25,30.33
26,30.419
27,30.456
28,30.443
29,30.384
30,30.252
30.88,30
31,29.92
