x1,y1
27.496,31
27.852,30
28,29.622
28.21,29
28.493,28
28.748,27
28.973,26
29,25.851
29.127,25
29.237,24
29.305,23
29.331,22
29.31,21
29.238,20
29.111,19
29,18.41
28.902,18
28.586,17
28.206,16
28,15.549
27.671,15
27.028,14
27,13.964
26.094,13
26,12.911
25,12.115
24.827,12
24,11.553
23,11.069
22.805,11
22,10.79
21,10.637
20,10.639
19,10.853
18.688,11
18,11.775
17.867,12
18,13
19,13
19,13
19.807,14
19.778,15
19.755,16
19.74,17
19.73,18
19,19
19,19
18,19
17,19
16,19
15,19
14,19
13,19
12,19
11,19
10,19
9,19
8,19
7.6642,20
8,20.453
8.3028,21
8.9425,22
9,22.082
9.3846,23
10,23.93
10.023,24
10.499,25
11,25.639
11.173,26
11.892,27
12,27.122
12.591,28
13,28.435
13.452,29
14,29.541
14.45,30
15,30.682
15.244,31
