x1,y1
31,10.058
30.94,10
30.055,9
30,8.9403
29,8.1201
28.84,8
28,7.4169
27.332,7
27,6.8094
26,6.3135
25.294,6
25,5.8838
24,5.5594
23,5.2935
22,5.1008
21.007,5
21,4.9994
20.876,5
20,5.0053
19,5.1288
18,5.3746
17,5.7389
16.433,6
16,6.2618
15,6.9722
14.967,7
14.034,8
14,8.0481
13.424,9
13,9.9017
12.963,10
12.733,11
12.65,12
13,13
14,13
15,13
16,13
17,13
18,13
19,13
20,13
21,13
21,13
21.592,14
21.592,15
21.591,16
21.59,17
21.589,18
21,19
21,19
20,19
19,19
18,19
17,19
16,19
15,19
14,19
13,19
12,19
11,19
10,19
9.6449,20
9.6357,21
9.775,22
10,22.957
10.014,23
10.454,24
10.932,25
11,25.113
11.619,26
12,26.494
12.43,27
13,27.569
13.454,28
14,28.429
14.721,29
15,29.142
16,29.657
16.575,30
17,30.143
18,30.415
19,30.667
20,30.896
20.555,31
