x1,y1
1,20.975
2,20.881
3,20.69
4,20.37
4.7129,20
5,19.871
6,19.265
6.3277,19
6.6126,18
6.8476,17
6.8807,16
6.8941,15
6.8991,14
7,13
7,13
8,13
9,13
10,13
11,13
12,13
13,13
14,13
15,13
16,13
17,13
18,13
19,13
20,13
21,13
22,13
23,13
24,13
24,13
24.942,14
24.968,15
24.974,16
24.979,17
24.968,18
24,19
25,19.075
25.09,19
25.977,18
26,17.864
26.421,17
26.983,16
27,15.965
27.299,15
27.564,14
27.754,13
27.886,12
27.868,11
27.744,10
27.554,9
27.318,8
27.053,7
27,6.8016
26.844,6
26.589,5
26.229,4
26,3.4662
25.875,3
25.525,2
25.136,1
