x1,y1
31,7.8807
30.974,7
30.574,6
30,5.4865
29,5.2771
28,5.22
27,5.303
26,5.4961
25,5.7852
24.434,6
24,6.1455
23,6.54
22.079,7
22,7.0406
21,7.6249
20.478,8
20,8.3838
19.337,9
19,9.3594
18.465,10
18,10.727
17.837,11
17.542,12
18,13
19,13
19,13
19,14
19,15
19,16
19,17
19,18
19,19
19.238,20
20,20.251
21,20.245
22,20.085
22.305,20
23,19.759
24,19.307
24.554,19
25,18.726
26,18.003
26.003,18
27,17.077
27.068,17
27.933,16
28,15.92
28.641,15
29,14.488
29.263,14
29.777,13
30,12.566
30.203,12
30.489,11
30.717,10
30.884,9
31,8.0263
