x1,y1
25.043,31
26,30.196
26.153,30
26.842,29
27,28.746
27.335,28
27.715,27
28,26.003
28.001,26
28.08,25
28.002,24
28,23.993
27.717,23
27.35,22
27,21.185
26.894,21
26.264,20
26,19.613
25.455,19
25,18.506
24.378,18
24,17.713
23,17.165
22.552,17
22,16.855
21,16.785
20,16.912
19.777,17
19,18
19,19
19,19
18,19
17,19
16,19.693
15.838,20
15.717,21
15.749,22
15.883,23
16,23.516
16.13,24
16.476,25
16.91,26
17,26.171
17.485,27
18,27.758
18.186,28
19,28.944
19.057,29
20,29.86
20.18,30
21,30.568
21.649,31
