x1,y1
13.571,1
13,1.8293
12.891,2
12.278,3
12,3.4792
11.773,4
11.354,5
11,5.8356
10.954,6
10.729,7
10.532,8
10.382,9
10.304,10
10.316,11
10.429,12
11,13
12,13
13,13
14,13
15,13
16,13
17,13
18,13
19,13
19,13
19,14
19,15
19,16
19,17
19,18
19.543,19
20,19.142
21,19.099
21.413,19
22,18.84
23,18.405
23.7,18
24,17.811
25,17.014
25.013,17
25.953,16
26,15.948
26.684,15
27,14.563
27.32,14
27.865,13
28,12.732
28.286,12
28.637,11
28.965,10
29,9.8573
29.134,9
29.206,8
29.198,7
29.206,6
29.139,5
29,4.1273
28.968,4
28.63,3
28.247,2
28,1.4128
27.762,1
