x1,y1
1,19.262
2,19.255
3,19.184
3.9087,19
4,18.977
5,18.568
6,18.008
6.0056,18
6.5882,17
6.7878,16
6.8279,15
6.843,14
7,13
7,13
8,13
9,13
10,13
11,13
12,13
13,13
14,13
15,13
16,13
17,13
18,13
19,13
20,13
21,13
22,13
23,13
24,13
24,13
24.943,14
24.969,15
24.976,16
24.984,17
24.975,18
25,18.797
25.782,18
26,17.105
26.061,17
26.632,16
27,15.211
27.073,15
27.348,14
27.539,13
27.665,12
27.643,11
27.494,10
27.256,9
27,8.1607
26.973,8
26.793,7
26.578,6
26.298,5
26,4.1884
25.953,4
25.664,3
25.251,2
25,1.4279
24.897,1
