x1,y1
22.154,1
22,1.0439
21,1.3278
20,1.6345
19,1.9831
18.961,2
18,2.4945
17,2.946
16.895,3
16,3.6482
15.476,4
15,4.3975
14.258,5
14,5.2585
13.28,6
13,6.342
12.507,7
12,7.7773
11.874,8
11.439,9
11.084,10
11,10.391
10.903,11
10.894,12
11,12.475
12,13
13,13
14,13
15,13
16,13
17,13
18,13
19,13
20,13
20,13
20.619,14
20.623,15
20.625,16
20.627,17
20.63,18
20,19
20,19
19,19
18,19
17,19
16,19
15.889,20
16,20.509
16.156,21
16.85,22
17,22.134
18,22.853
18.289,23
19,23.212
20,23.361
21,23.367
22,23.246
23,23.026
23.082,23
24,22.641
25,22.187
25.339,22
26,21.578
26.817,21
27,20.854
27.911,20
28,19.909
28.761,19
29,18.695
29.468,18
30,17.197
30.091,17
30.495,16
30.873,15
31,14.68
