x1,y1
21,4.2635
20.672,4
20,3.4822
19.214,3
19,2.9201
18,2.6109
17,2.2862
16,2.0012
15.992,2
15,1.9433
14,1.9465
13.1,2
13,2.0169
12,2.3266
11,2.7148
10.264,3
10,3.1898
9,3.9815
8.9806,4
8.2209,5
8,5.39
7.7537,6
7.4839,7
7.4317,8
8,9
9,9
10,9
11,9
12,9
13,9
14,9
15,9
15,9
15.84,10
15.835,11
15.824,12
15,13
15,13
14,13
13,13
12,13
11,13
10,13
9,13
8,13
7,13
6.8128,14
6.8378,15
7,15.886
7.0353,16
7.5749,17
8,17.704
8.2345,18
9,18.756
9.2759,19
10,19.368
11,19.967
11.067,20
12,20.173
13,20.307
14,20.389
15,20.413
16,20.377
17,20.287
18,20.147
18.735,20
19,19.879
20,19.374
20.749,19
21,18.819
