x1,y1
21,2.5654
20.067,2
20,1.9744
19,1.7406
18,1.567
17,1.435
16,1.3547
15,1.3376
14,1.3883
13,1.5003
12,1.6628
11,1.8695
10.542,2
10,2.3465
9,2.9282
8.8889,3
8,3.8946
7.9123,4
7.2657,5
7,5.5043
6.8343,6
6.6179,7
6.594,8
7,9
8,9
9,9
10,9
11,9
12,9
13,9
14,9
15,9
15,9
15.823,10
15.833,11
15.838,12
15,13
15,13
14,13
13,13
12,13
11,13
10,13
9,13
8,13
7.9391,14
8,14.931
8.007,15
8.3713,16
8.9128,17
9,17.109
9.8425,18
10,18.118
11,18.762
11.444,19
12,19.159
13,19.379
14,19.497
15,19.485
16,19.356
17,19.158
17.643,19
18,18.848
19,18.353
19.707,18
20,17.811
20.893,17
21,16.903
