x1,y1
21,4.6237
20.226,4
20,3.838
19,3.3283
18.349,3
18,2.9075
17,2.6985
16,2.5281
15,2.4306
14,2.4439
13,2.5683
12,2.774
11.079,3
11,3.0432
10,3.7241
9.6193,4
9,4.643
8.7159,5
8.1068,6
8,6.2941
7.8412,7
7.7985,8
8,9
9,9
10,9
11,9
12,9
13,9
14,9
15,9
15,9
15.629,10
15.616,11
15.603,12
15,13
15,13
14,13
13,13
12,13
11,13
10,13
9,13
8,13
7.3304,14
7.376,15
7.676,16
8,16.811
8.1133,17
8.9247,18
9,18.071
10,18.873
10.178,19
11,19.288
12,19.649
13,19.989
13.047,20
14,20.078
15,20.107
16,20.082
17,20.002
17.017,20
18,19.691
19,19.368
20,19.051
20.11,19
21,18.377
